episode,mean_VAoI,avg_tx_ratio,tx_ratio_ema,target_tx_ratio,budget_error,budget_relative_error,budget_error_after_deadzone,mean_action_probability,multiplier_used,multiplier_next,multiplier_at_max,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,common_mode_coefficient,common_mode_loss,probability_budget_coefficient,probability_budget_loss,probability_budget_excess,ppo_policy_gradient_norm,total_actor_gradient_norm,common_mode_gradient_norm,mean_vaoi_advantage,std_vaoi_advantage,max_abs_vaoi_advantage,critic_architecture,critic_input_dim,actor_curvature_enabled,critic_curvature_enabled,curvature_ablation_mode,critic_value_mean,critic_value_std,critic_within_slot_value_std_mean,critic_within_slot_value_std_max,vaoi_advantage_within_slot_std_mean,vaoi_advantage_global_std,critic_return_mean,critic_return_std,critic_explained_variance,bootstrap_value_mean,bootstrap_value_std,mean_budget_advantage,std_budget_advantage,max_abs_budget_advantage,vaoi_policy_gradient_norm,budget_policy_gradient_norm,budget_to_vaoi_gradient_ratio,n_nodes,update_probability,max_node_activity_ratio,node_cap_violation_fraction,curvature_control_messages,actor_architecture_version,use_stage1_reference,alpha_raw,alpha_kappa,effective_alpha,residual_input_dim,residual_input_feature_names,q_base_mean,q_base_std,q_base_min,q_base_max,residual_delta_mean,residual_delta_std,residual_delta_min,residual_delta_max,residual_mean_global,residual_std_global,residual_mean_per_step_abs_mean,residual_mean_per_step_abs_max,residual_positive_fraction,residual_negative_fraction,residual_saturation_fraction,q_final_mean,q_final_std,corr_s_kappa_q_base,residual_architecture,node_input_dim,edge_input_dim,message_dim,aggregation,aggregated_message_dim,decoder_input_dim,directed_edge_count,mpnn_disabled_edge_feature,edge_freshness_feature,version_gap_tau,mean_directed_degree,mean_edge_freshness_feature,mean_neighbor_freshness_gain,mean_neighbor_version_gap_normalized,message_l2_mean,message_l2_std,aggregated_message_l2_mean,aggregated_message_l2_std,attention_temperature,attention_uniform_mix,attention_entropy_mean,attention_effective_degree_mean,attention_max_weight_mean,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std
310,7.090876251012087,0.11629999994300305,0.1170951244140044,0.3,-0.1829048755859956,-0.6096828982972221,-0.6096828982972221,0.11820012331008911,0.0,0.0,False,0.0005555984098464251,4.374378681182861,0.336015522480011,-2.3117645469028503e-06,0.0,0.05,0.011512725614011288,0.8,0.0,0.0,0.03175255283713341,0.006322638131678104,0.02695690095424652,-1.2207030941624453e-08,0.9999995827674866,7.258293628692627,node_conditioned,25,True,True,False,-80.7263412475586,4.2588629722595215,1.292420506477356,1.8144532442092896,0.8391923308372498,2.025122880935669,-80.00943756103516,3.4948883056640625,0.6642344061489884,-83.99760437011719,1.5151526927947998,0.0,0.0,0.0,0.03175255283713341,0.0,0.0,100,0.2,0.1525,0.0,1002,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.11820012331008911,0.07520470023155212,0.0,mpnn,6,4,16,curvature_attention_max,32,39,400800,none,normalized_version_gap_with_gain,,4008.0,0.4970872402191162,0.4970872402191162,0.37874817848205566,,,,,0.5,0.0,,,,0.11820012331008911,0.07520470023155212,0.023249536752700806,0.035393336415290834,0.09864610433578491,0.22612423598766326,0.28866416215896606,0.07425150275230408,0.07520470023155212,0.01553939376026392
311,7.486233842857182,0.11512499966658651,0.11611006204029545,0.3,-0.18388993795970454,-0.6129664394334672,-0.6129664394334672,0.11414753645658493,0.0,0.0,False,0.0005300760385580361,3.0203535556793213,0.3264674246311188,7.541008471889654e-06,0.0,0.05,0.010362994857132435,0.8,0.0,0.0,0.010149077512323856,0.020646199584007263,0.0302620530128479,0.0,0.9999995231628418,7.651421070098877,node_conditioned,25,True,True,False,-81.0577163696289,4.594114780426025,1.3344988822937012,1.8684897422790527,0.7869852185249329,1.7445251941680908,-80.92546844482422,3.7771401405334473,0.7866816133062647,-82.40573120117188,1.3060985803604126,0.0,0.0,0.0,0.010149077512323856,0.0,0.0,100,0.2,0.175,0.0,1042,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.11414753645658493,0.07386888563632965,0.0,mpnn,6,4,16,curvature_attention_max,32,39,416800,none,normalized_version_gap_with_gain,,4168.0,0.5022950768470764,0.5022950768470764,0.38300827145576477,,,,,0.5,0.0,,,,0.11414753645658493,0.07386888563632965,0.02321186661720276,0.033275237679481505,0.09413479268550873,0.21496390402317045,0.30691099166870117,0.07294249534606934,0.07386888563632965,0.017785999923944473
312,7.719775517322123,0.11939999983180315,0.1177550309360493,0.3,-0.18224496906395068,-0.6074832099637286,-0.6074832099637286,0.1187925636768341,0.0,0.0,False,0.000491607584990561,4.688429832458496,0.3337758183479309,7.655712579435203e-06,0.0,0.05,0.009423459880053997,0.8,0.0,0.0,0.013434468768537045,0.006085298955440521,0.009254734963178635,0.0,0.9999995827674866,6.345556259155273,node_conditioned,25,True,True,False,-81.3052749633789,4.665102958679199,1.4667694568634033,2.2337844371795654,0.8564451336860657,2.1173746585845947,-81.68931579589844,4.560813903808594,0.7844684954180502,-87.0481948852539,1.4512845277786255,0.0,0.0,0.0,0.013434468768537045,0.0,0.0,100,0.2,0.18,0.0,1018,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.1187925636768341,0.07801438122987747,0.0,mpnn,6,4,16,curvature_attention_max,32,39,407200,none,normalized_version_gap_with_gain,,4072.0,0.4759628176689148,0.4759628176689148,0.3644464612007141,,,,,0.5,0.0,,,,0.1187925636768341,0.07801438122987747,0.02308306097984314,0.036682316660881044,0.0957314521074295,0.23428326845169065,0.36012500524520874,0.0770907998085022,0.07801438122987747,0.021217787638306618
313,7.167663631029427,0.11822500003036111,0.1179900154832052,0.3,-0.1820099845167948,-0.6066999281659851,-0.6066999281659851,0.1197754368185997,0.0,0.0,False,0.00042940443381667137,2.34557843208313,0.3391795754432678,2.4684304662514478e-05,0.0,0.05,0.009991408325731754,0.8,0.0,0.0,0.034693460911512375,0.026624927297234535,0.008255312219262123,3.662109548940862e-08,0.9999992847442627,9.78873348236084,node_conditioned,25,True,True,False,-80.31246185302734,4.182901382446289,1.302703857421875,1.7950907945632935,0.8014991879463196,1.4755898714065552,-79.73639678955078,3.307558298110962,0.8009710053635288,-81.84541320800781,1.3006492853164673,0.0,0.0,0.0,0.034693460911512375,0.0,0.0,100,0.2,0.16,0.0,990,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.1197754368185997,0.07873030006885529,0.0,mpnn,6,4,16,curvature_attention_max,32,39,396000,none,normalized_version_gap_with_gain,,3960.0,0.5109511017799377,0.5109511017799377,0.3873107135295868,,,,,0.5,0.0,,,,0.1197754368185997,0.07873030006885529,0.023117750883102417,0.036377149820327755,0.0939120352268219,0.2296545296907425,0.3601783215999603,0.07766952365636826,0.07873030006885529,0.018123719841241837
314,7.389660607986152,0.1188249999191612,0.1184075077011832,0.3,-0.1815924922988168,-0.6053082874857798,-0.6053082874857798,0.1195250004529953,0.0,0.0,False,0.0004077285702805966,2.7838492393493652,0.34015128016471863,4.930509749101475e-05,0.0,0.05,0.009652862325310707,0.8,0.0,0.0,0.017974723130464554,0.009909721091389656,0.008753656409680843,-3.051757957450718e-08,0.999999463558197,9.01438045501709,node_conditioned,25,True,True,False,-80.56776428222656,4.130844593048096,1.3554632663726807,1.7951959371566772,0.7611955404281616,1.6825531721115112,-80.24712371826172,3.410902500152588,0.7566681344340911,-81.29884338378906,1.5206636190414429,0.0,0.0,0.0,0.017974723130464554,0.0,0.0,100,0.2,0.1625,0.0,908,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.1195250004529953,0.07859543710947037,0.0,mpnn,6,4,16,curvature_attention_max,32,39,363200,none,normalized_version_gap_with_gain,,3632.0,0.506859540939331,0.506859540939331,0.38458189368247986,,,,,0.5,0.0,,,,0.1195250004529953,0.07859543710947037,0.023191362619400024,0.036721798777580264,0.09237237274646759,0.23131194412708278,0.36018136143684387,0.07765670120716095,0.07859543710947037,0.016685891896486282
315,7.999251760132611,0.1180250000488013,0.11821625387499225,0.3,-0.18178374612500775,-0.6059458002184992,-0.6059458002184992,0.11928187310695648,0.0,0.0,False,0.0007166896830312908,7.06462287902832,0.3397476077079773,4.728019121102989e-05,0.0,0.05,0.01618633233010769,0.8,0.0,0.0,0.03683047369122505,0.004144675564020872,0.03561650589108467,0.0,0.9999995231628418,4.948153018951416,node_conditioned,25,True,True,False,-80.78780364990234,4.898240089416504,1.4184298515319824,2.622486114501953,0.8004870414733887,2.54278302192688,-81.5437240600586,5.375382900238037,0.7762310480440437,-82.17669677734375,1.095558762550354,0.0,0.0,0.0,0.03683047369122505,0.0,0.0,100,0.2,0.1725,0.0,1076,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.11928187310695648,0.07716136425733566,0.0,mpnn,6,4,16,curvature_attention_max,32,39,430400,none,normalized_version_gap_with_gain,,4304.0,0.4797085225582123,0.4797085225582123,0.37005415558815,,,,,0.5,0.0,,,,0.11928187310695648,0.07716136425733566,0.023145407438278198,0.035798352956771855,0.10155701637268066,0.22838738560676575,0.3601836562156677,0.07629593461751938,0.07716136425733566,0.022908728569746017
316,8.274589888155461,0.117299999948591,0.11775812691179163,0.3,-0.18224187308820836,-0.6074728900449315,-0.6074728900449315,0.11785855889320374,0.0,0.0,False,0.000494100502692163,4.6511077880859375,0.33498615026474,-4.880775577476015e-06,0.0,0.05,0.010194754227995872,0.8,0.0,0.0,0.022189946845173836,0.0048909299075603485,0.02633432112634182,3.662109548940862e-08,0.9999995231628418,5.452043533325195,node_conditioned,25,True,True,False,-81.24263763427734,5.032787799835205,1.5209417343139648,2.0807511806488037,0.8182007074356079,2.042593479156494,-82.38504791259766,5.274637699127197,0.8500389192345918,-81.42022705078125,1.465867519378662,0.0,0.0,0.0,0.022189946845173836,0.0,0.0,100,0.2,0.18,0.0,970,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.11785855889320374,0.07708249241113663,0.0,mpnn,6,4,16,curvature_attention_max,32,39,388000,none,normalized_version_gap_with_gain,,3880.0,0.4809126555919647,0.4809126555919647,0.37239810824394226,,,,,0.5,0.0,,,,0.11785855889320374,0.07708249241113663,0.02312558889389038,0.03471664376556873,0.0982997864484787,0.22656927108764646,0.36018484830856323,0.0763116180896759,0.07708249241113663,0.022424472495913506
317,7.863231572508812,0.12432499984744937,0.12104156337962049,0.3,-0.1789584366203795,-0.5965281021836616,-0.5965281021836616,0.12372332811355591,0.0,0.0,False,0.0006096159340813756,2.846935987472534,0.3447429835796356,1.9332983356434852e-05,0.0,0.05,0.011696713045239449,0.8,0.0,0.0,0.02369476668536663,0.011823131702840328,0.035282377153635025,1.831054774470431e-08,0.9999994039535522,7.639721393585205,node_conditioned,25,True,True,False,-81.6965103149414,4.707757949829102,1.3443138599395752,2.242891550064087,0.7975661754608154,1.6667088270187378,-82.12788391113281,4.256018161773682,0.8466398545365533,-83.71202850341797,1.531491756439209,0.0,0.0,0.0,0.02369476668536663,0.0,0.0,100,0.2,0.19,0.0,1080,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.12372332811355591,0.07773258537054062,0.0,mpnn,6,4,16,curvature_attention_max,32,39,432000,none,normalized_version_gap_with_gain,,4320.0,0.4882364869117737,0.4882364869117737,0.3838997483253479,,,,,0.5,0.0,,,,0.12372332811355591,0.07773258537054062,0.02314704656600952,0.03764570653438568,0.10524646937847137,0.2295645982027054,0.3601806163787842,0.0768159031867981,0.07773258537054062,0.017289459705352783
318,8.425857086367905,0.11504999976605176,0.11804578157283613,0.3,-0.18195421842716386,-0.6065140412067449,-0.6065140412067449,0.11499550938606262,0.0,0.0,False,0.0004148929438088089,2.167675495147705,0.32935115694999695,-1.4084570238992455e-06,0.0,0.05,0.008747809566557407,0.8,0.0,0.0,0.028930339962244034,0.023084774613380432,0.006592681165784597,2.5939941750152684e-08,0.9999992251396179,8.515626907348633,node_conditioned,25,True,True,False,-82.55712127685547,5.077384948730469,1.4620375633239746,1.9332157373428345,0.7753600478172302,1.3101556301116943,-83.88842010498047,4.758374214172363,0.9241896425192214,-85.64453887939453,1.5859603881835938,0.0,0.0,0.0,0.028930339962244034,0.0,0.0,100,0.2,0.175,0.0,940,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.11499550938606262,0.0765402764081955,0.0,mpnn,6,4,16,curvature_attention_max,32,39,376000,none,normalized_version_gap_with_gain,,3760.0,0.45847445726394653,0.45847445726394653,0.35265299677848816,,,,,0.5,0.0,,,,0.11499550938606262,0.0765402764081955,0.023170679807662964,0.03500750362873077,0.0905531644821167,0.2280395150184631,0.3601844906806946,0.07559414207935333,0.0765402764081955,0.023481503129005432
319,8.205657579451799,0.11974999986588955,0.11889789071936284,0.3,-0.18110210928063714,-0.6036736774796679,-0.6036736774796679,0.12060538679361343,0.0,0.0,False,0.000402854842832312,3.2926125526428223,0.3418578505516052,4.663356958189979e-05,0.0,0.05,0.009621061384677887,0.8,0.0,0.0,0.02676239050924778,0.012651613913476467,0.014321781694889069,-1.831054774470431e-08,0.9999994039535522,7.750516414642334,node_conditioned,25,True,True,False,-83.48580169677734,4.828947067260742,1.4143397808074951,1.9017850160598755,0.8100812435150146,1.7902178764343262,-84.19606018066406,4.394957065582275,0.8340785717246599,-85.0256576538086,1.4539109468460083,0.0,0.0,0.0,0.02676239050924778,0.0,0.0,100,0.2,0.175,0.0,904,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.12060538679361343,0.07948066294193268,0.0,mpnn,6,4,16,curvature_attention_max,32,39,361600,none,normalized_version_gap_with_gain,,3616.0,0.459247887134552,0.459247887134552,0.3504272699356079,,,,,0.5,0.0,,,,0.12060538679361343,0.07948066294193268,0.02311381697654724,0.03644448518753052,0.09589791297912598,0.2371279001235962,0.3601917028427124,0.07859574258327484,0.07948066294193268,0.023845698684453964
320,7.537782841585576,0.1142999999690801,0.11659894534422147,0.3,-0.18340105465577852,-0.6113368284747008,-0.6113368284747008,0.11801574379205704,0.0,0.0,False,0.0005293820286169648,3.0501461029052734,0.3345440626144409,-2.858274910977343e-06,0.0,0.05,0.010583978146314621,0.8,0.0,0.0,0.014413083903491497,0.02543305978178978,0.03810332342982292,1.2207030941624453e-08,0.9999994039535522,9.62795352935791,node_conditioned,25,True,True,False,-83.47727966308594,4.663662433624268,1.6829205751419067,2.3811020851135254,0.8361912369728088,1.5598089694976807,-83.06878662109375,3.8045244216918945,0.8319099175169685,-85.50375366210938,1.8945980072021484,0.0,0.0,0.0,0.014413083903491497,0.0,0.0,100,0.2,0.19,0.0,878,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.11801574379205704,0.07718536257743835,0.0,mpnn,6,4,16,curvature_attention_max,32,39,351200,none,normalized_version_gap_with_gain,,3512.0,0.4806440770626068,0.4806440770626068,0.3602724075317383,,,,,0.5,0.0,,,,0.11801574379205704,0.07718536257743835,0.023162931203842163,0.03413490355014801,0.10056251287460327,0.22611129879951475,0.3601855933666229,0.07646400481462479,0.07718536257743835,0.024479273706674576
321,9.217939135022462,0.11717500006780028,0.11688697270601087,0.3,-0.18311302729398912,-0.6103767373007392,-0.6103767373007392,0.11584707349538803,0.0,0.0,False,0.0004356829740572721,7.9587602615356445,0.32871273159980774,1.605536999704782e-05,0.0,0.05,0.008068151772022247,0.8,0.0,0.0,0.021365268155932426,0.003872426226735115,0.018425803631544113,2.4414061883248905e-08,0.9999995827674866,5.36910343170166,node_conditioned,25,True,True,False,-86.17937469482422,5.420345783233643,1.5799938440322876,2.576580047607422,0.8398083448410034,2.452716588973999,-88.1886215209961,5.952536582946777,0.8302184042259151,-88.00994110107422,1.4301199913024902,0.0,0.0,0.0,0.021365268155932426,0.0,0.0,100,0.2,0.17,0.0,944,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.11584707349538803,0.07647743076086044,0.0,mpnn,6,4,16,curvature_attention_max,32,39,377600,none,normalized_version_gap_with_gain,,3776.0,0.4382131099700928,0.4382131099700928,0.34035298228263855,,,,,0.5,0.0,,,,0.11584707349538803,0.07647743076086044,0.023153334856033325,0.0355359435081482,0.09459586441516876,0.22027571797370912,0.36019155383110046,0.07572141289710999,0.07647743076086044,0.02560270018875599
322,7.354307832717896,0.11634999983012677,0.11661848626806881,0.3,-0.18338151373193118,-0.6112716920640475,-0.6112716920640475,0.11707849055528641,0.0,0.0,False,0.0006379247643053532,4.460504055023193,0.3313225209712982,1.9593328488554107e-06,0.0,0.05,0.012016063556075096,0.8,0.0,0.0,0.02073194459080696,0.018640466034412384,0.03871236741542816,-1.831054774470431e-08,0.9999994039535522,9.13516902923584,node_conditioned,25,True,True,False,-84.41668701171875,4.6552958488464355,1.4812959432601929,1.9742975234985352,0.8736504912376404,1.6357946395874023,-83.57655334472656,4.011381149291992,0.8337086460300713,-87.11297607421875,1.4787540435791016,0.0,0.0,0.0,0.02073194459080696,0.0,0.0,100,0.2,0.175,0.0,970,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.11707849055528641,0.07534820586442947,0.0,mpnn,6,4,16,curvature_attention_max,32,39,388000,none,normalized_version_gap_with_gain,,3880.0,0.49605536460876465,0.49605536460876465,0.379430890083313,,,,,0.5,0.0,,,,0.11707849055528641,0.07534820586442947,0.02311474084854126,0.035083478689193724,0.09911710023880005,0.22632287442684174,0.3012844920158386,0.0745440274477005,0.07534820586442947,0.020185038447380066
323,7.503111356906593,0.11942499981727452,0.11802174304267166,0.3,-0.18197825695732833,-0.6065941696379555,-0.6065941696379555,0.11921150237321854,0.0,0.0,False,0.0007359732408076525,2.701388359069824,0.3349420130252838,-1.2135546967328992e-05,0.0,0.05,0.012856671586632729,0.8,0.0,0.0,0.036147356033325195,0.00935532245784998,0.043747689574956894,-2.1362303925798187e-08,0.9999993443489075,8.882613182067871,node_conditioned,25,True,True,False,-85.3786392211914,4.827139854431152,1.3657995462417603,2.1161093711853027,0.8435644507408142,1.5931566953659058,-84.64707946777344,3.9422662258148193,0.836685386441187,-87.50358581542969,1.2448943853378296,0.0,0.0,0.0,0.036147356033325195,0.0,0.0,100,0.2,0.1625,0.0,1086,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.11921150237321854,0.07494989782571793,0.0,mpnn,6,4,16,curvature_attention_max,32,39,434400,none,normalized_version_gap_with_gain,,4344.0,0.5045807957649231,0.5045807957649231,0.38482025265693665,,,,,0.5,0.0,,,,0.11921150237321854,0.07494989782571793,0.023130357265472412,0.035417526960372925,0.10425247251987457,0.22252170741558075,0.36014872789382935,0.07399597764015198,0.07494989782571793,0.017014887183904648
324,7.245636606514454,0.12014999972656369,0.11908587138461768,0.3,-0.1809141286153823,-0.6030470752830386,-0.6030470752830386,0.1181892454624176,0.0,0.0,False,0.000409480941016227,3.385601282119751,0.33293774724006653,3.3758356039470527e-06,0.0,0.05,0.008271650411188602,0.8,0.0,0.0,0.028915388509631157,0.01932688243687153,0.00978454202413559,-3.662109548940862e-08,0.999999463558197,8.623251914978027,node_conditioned,25,True,True,False,-84.39185333251953,4.527267932891846,1.6003378629684448,2.0430691242218018,0.8552258014678955,1.8131122589111328,-83.26973724365234,3.505873203277588,0.7325411244598459,-85.20299530029297,1.3745564222335815,0.0,0.0,0.0,0.028915388509631157,0.0,0.0,100,0.2,0.18,0.0,956,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.1181892454624176,0.08014524728059769,0.0,mpnn,6,4,16,curvature_attention_max,32,39,382400,none,normalized_version_gap_with_gain,,3824.0,0.4929007589817047,0.4929007589817047,0.3690562844276428,,,,,0.5,0.0,,,,0.1181892454624176,0.08014524728059769,0.023091673851013184,0.0336002379655838,0.09341713786125183,0.23538334965705865,0.36018693447113037,0.07917807251214981,0.08014524728059769,0.02553381770849228
325,8.546748226583004,0.11817499998491257,0.11863043568476513,0.3,-0.18136956431523488,-0.6045651942319431,-0.6045651942319431,0.1187819093465805,0.0,0.0,False,0.0004884492373093963,3.905808925628662,0.33946025371551514,7.291993824765086e-05,0.0,0.05,0.012849550694227219,0.8,0.0,0.0,0.04177575558423996,0.024716107174754143,0.017235886305570602,1.831054774470431e-08,0.9999994039535522,9.070375442504883,node_conditioned,25,True,True,False,-85.52320098876953,4.9844279289245605,1.4929043054580688,1.9454419612884521,0.8129153251647949,1.5406285524368286,-86.47533416748047,4.598636627197266,0.8877625851048805,-86.53648376464844,1.7924453020095825,0.0,0.0,0.0,0.04177575558423996,0.0,0.0,100,0.2,0.1775,0.0,1032,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.1187819093465805,0.07845363765954971,0.0,mpnn,6,4,16,curvature_attention_max,32,39,412800,none,normalized_version_gap_with_gain,,4128.0,0.4834842383861542,0.4834842383861542,0.3753451704978943,,,,,0.5,0.0,,,,0.1187819093465805,0.07845363765954971,0.023144572973251343,0.03533024191856384,0.09705585241317749,0.22918637692928315,0.36018896102905273,0.0775032714009285,0.07845363765954971,0.023599354550242424
