topology_seed,channel_seed,update_seed,failure_node,scenario,node_curvature,absolute_node_curvature,curvature_rank_desc,absolute_curvature_rank_desc,degree,betweenness,configured_broadcast_probability,mean_policy_probability,average_broadcast_probability,actual_tx_ratio,active_node_actual_tx_ratio,failure_node_activity_ratio,baseline_mean_aoi,failure_mean_aoi,delta_mean_aoi,relative_delta_mean_aoi,baseline_mean_max_aoi,failure_mean_max_aoi,delta_mean_max_aoi,relative_delta_mean_max_aoi,baseline_mean_min_aoi,failure_mean_min_aoi,delta_mean_min_aoi,relative_delta_mean_min_aoi,baseline_max_aoi,failure_max_aoi,delta_max_aoi,relative_delta_max_aoi,baseline_min_aoi,failure_min_aoi,delta_min_aoi,relative_delta_min_aoi
1,0,0,20,single_node_silence,0.04499999999999997,0.04499999999999997,85,90,5,0.2768364452256858,0.1,0.1,0.1,0.09885714285714287,0.09985569985569986,0.0,11.230614409400124,18.08900970933828,6.858395299938158,0.610687452166252,38.486326530612246,492.02183673469386,453.5355102040816,11.784328385909651,0.0,0.0,0.0,,56.0,954.0,898.0,16.035714285714285,0.0,0.0,0.0,
1,0,0,21,single_node_silence,0.36859128525795204,0.36859128525795204,3,3,9,0.010172891695948144,0.1,0.1,0.1,0.09892244897959185,0.09992166563595135,0.0,11.230614409400124,15.993204761904764,4.76259035250464,0.42407211029507963,38.486326530612246,496.7883673469388,458.30204081632655,11.908178361782346,0.0,0.0,0.0,,56.0,981.0,925.0,16.517857142857142,0.0,0.0,0.0,
1,0,0,22,single_node_silence,0.1569187223033378,0.1569187223033378,64,65,13,0.021705679189226997,0.1,0.1,0.1,0.0988795918367347,0.09987837559266131,0.0,11.230614409400124,16.442073984745413,5.211459575345289,0.46404046879067024,38.486326530612246,532.7818367346939,494.29551020408167,12.843405821309451,0.0,0.0,0.0,,56.0,1022.0,966.0,17.25,0.0,0.0,0.0,
1,0,0,23,single_node_silence,0.10829887704887713,0.10829887704887713,74,76,12,0.037956074364023804,0.1,0.1,0.1,0.09889795918367346,0.09989692846835703,0.0,11.230614409400124,16.289262399505258,5.058647990105134,0.45043377020147723,38.486326530612246,515.1259183673469,476.63959183673467,12.38464760874522,0.0,0.0,0.0,,56.0,977.0,921.0,16.446428571428573,0.0,0.0,0.0,
1,0,0,24,single_node_silence,0.006098068598068662,0.006098068598068662,91,99,12,0.023659962316224012,0.1,0.1,0.1,0.09893673469387755,0.09993609565038136,0.0,11.230614409400124,15.94368455988456,4.713070150484436,0.4196627164529444,38.486326530612246,475.9773469387755,437.49102040816325,11.367440331313002,0.0,0.0,0.0,,56.0,949.0,893.0,15.946428571428571,0.0,0.0,0.0,
1,0,0,25,single_node_silence,0.11537767787767803,0.11537767787767803,72,74,14,0.06297115340195203,0.1,0.1,0.1,0.09885102040816326,0.09984951556380127,0.0,11.230614409400124,16.256964605236035,5.026350195835912,0.44755789955969033,38.486326530612246,508.47061224489795,469.9842857142857,12.211721098932564,0.0,0.0,0.0,,56.0,995.0,939.0,16.767857142857142,0.0,0.0,0.0,
1,0,0,26,single_node_silence,0.1726599158417341,0.1726599158417341,57,58,11,0.012911876182426656,0.1,0.1,0.1,0.09883469387755102,0.09983302411873841,0.0,11.230614409400124,16.04042531436817,4.809810904968048,0.42827673799771754,38.486326530612246,500.0348979591837,461.54857142857145,11.992533791487038,0.0,0.0,0.0,,56.0,966.0,910.0,16.25,0.0,0.0,0.0,
1,0,0,27,single_node_silence,0.0848769286269287,0.0848769286269287,80,84,12,0.02563639669629461,0.1,0.1,0.1,0.09891224489795919,0.09991135848278705,0.0,11.230614409400124,16.20853949701093,4.977925087610805,0.4432460154133898,38.486326530612246,512.5869387755102,474.100612244898,12.318676656962717,0.0,0.0,0.0,,56.0,992.0,936.0,16.714285714285715,0.0,0.0,0.0,
1,0,0,28,single_node_silence,0.21005633255633263,0.21005633255633263,44,44,10,0.007028019562919473,0.1,0.1,0.1,0.09889795918367346,0.09989692846835703,0.0,11.230614409400124,16.360535106163677,5.129920696763554,0.4567800575959375,38.486326530612246,525.1346938775511,486.6483673469388,12.644708165635292,0.0,0.0,0.0,,56.0,1016.0,960.0,17.142857142857142,0.0,0.0,0.0,
1,0,0,29,single_node_silence,0.3912252677877678,0.3912252677877678,2,2,8,0.00490620490620491,0.1,0.1,0.1,0.09884285714285714,0.09984126984126983,0.0,11.230614409400124,15.985553308596165,4.754938899196041,0.423390807115247,38.486326530612246,493.18367346938777,454.6973469387755,11.814516684961,0.0,0.0,0.0,,56.0,972.0,916.0,16.357142857142858,0.0,0.0,0.0,
