slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement
7120,4.343589743589743,24.0,12.0,13.0,13.705128205128204,55.55448717948718,5,8,5,6,12
7130,4.351923076923077,24.0,12.0,13.0,13.794871794871796,57.675,4,7,2,11,29
7140,4.420512820512821,26.0,11.0,14.0,13.397435897435898,60.21923076923077,4,7,4,8,23
7150,4.260897435897436,15.0,10.049999999999955,14.0,12.935897435897436,57.93525641025641,0,0,0,0,0
7160,4.356410256410256,17.0,10.0,14.0,12.525641025641026,56.774358974358975,6,17,6,70,223
7170,4.7711538461538465,18.0,12.0,15.0,13.58974358974359,55.96666666666667,2,7,2,23,51
7180,4.589743589743589,18.0,10.049999999999955,16.410000000000082,13.23076923076923,53.44294871794872,2,7,2,58,185
7190,4.6967948717948715,19.0,10.0,15.0,12.961538461538462,51.80705128205128,4,7,4,29,83
7200,5.091666666666667,22.0,11.0,16.0,13.5,54.343589743589746,4,8,4,46,173
7210,5.194230769230769,17.0,12.0,17.0,14.153846153846153,53.56923076923077,7,11,6,33,121
7220,5.36474358974359,17.0,13.0,16.0,14.371794871794872,55.524358974358975,3,14,3,42,149
7230,5.232692307692307,18.0,13.0,15.0,14.051282051282051,57.136538461538464,1,5,1,23,68
7240,4.285897435897436,19.0,11.0,14.0,13.153846153846153,51.23269230769231,2,6,2,13,30
7250,4.631410256410256,19.0,12.0,14.0,13.217948717948717,55.24423076923077,5,9,4,20,43
7260,4.823076923076923,16.0,12.0,16.0,14.564102564102564,55.59935897435897,5,15,5,68,235
7270,4.657051282051282,18.0,12.0,18.0,15.397435897435898,57.21025641025641,3,11,3,47,171
7280,4.88525641025641,19.0,13.0,19.0,16.256410256410255,57.13076923076923,8,10,7,70,195
7290,5.02051282051282,20.0,12.0,19.0,15.64102564102564,56.48461538461538,4,13,4,64,248
7300,4.85448717948718,21.0,11.0,18.0,14.538461538461538,54.075,4,9,4,30,98
7310,4.56474358974359,22.0,12.0,17.0,14.474358974358974,49.46410256410256,3,6,3,0,0
7320,3.9,23.0,11.0,13.0,13.320512820512821,45.99935897435898,7,18,6,70,230
7330,3.551282051282051,24.0,10.0,13.0,13.102564102564102,46.276923076923076,5,12,4,67,247
7340,4.211538461538462,14.0,10.0,13.0,11.782051282051283,50.10961538461538,2,5,2,3,9
7350,4.326923076923077,16.0,10.0,13.0,11.64102564102564,51.03589743589744,5,11,5,36,105
7360,4.420512820512821,16.0,10.0,13.0,11.448717948717949,53.33910256410256,4,14,4,136,431
7370,4.891666666666667,14.0,11.0,11.0,11.423076923076923,57.54807692307692,2,9,2,30,64
7380,4.507692307692308,18.0,10.0,12.0,11.397435897435898,52.28589743589744,2,11,2,95,383
7390,4.394871794871795,13.0,10.0,12.0,11.551282051282051,50.57115384615385,3,7,3,28,109
7400,4.596153846153846,15.0,12.0,13.0,12.897435897435898,52.85897435897436,5,12,4,59,238
7410,4.071153846153846,16.0,11.0,13.0,12.85897435897436,50.63333333333333,4,11,4,49,185
7420,4.397435897435898,17.0,10.0,14.0,13.243589743589743,54.49807692307692,3,10,3,8,13
7430,4.58525641025641,14.0,11.0,13.410000000000082,12.679487179487179,56.42179487179487,3,13,3,49,182
7440,4.168589743589743,15.0,9.0,12.0,11.205128205128204,52.909615384615385,2,5,2,23,60
7450,4.36025641025641,16.0,10.0,12.0,11.525641025641026,52.85,3,15,3,79,267
7460,4.707692307692308,18.0,10.0,10.410000000000082,10.756410256410257,53.05769230769231,6,12,5,13,41
