slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement
174,0.6710526315789473,3.0,3.0,3.0,3.0,24.92105263157895,5,15,4,13,13
175,0.6973684210526315,3.0,3.0,3.0,3.0,25.431578947368422,1,4,1,3,9
176,0.8,3.0,3.0,3.0,3.0,25.67105263157895,3,10,3,16,18
177,0.7947368421052632,3.0,3.0,3.0,3.0,26.61842105263158,1,5,1,2,2
178,0.8210526315789474,4.0,3.0,4.0,3.6315789473684212,27.128947368421052,1,7,1,3,9
179,0.8315789473684211,4.0,3.0,4.0,3.5789473684210527,26.068421052631578,3,15,3,32,34
180,0.7842105263157895,4.0,3.0,4.0,3.5789473684210527,26.057894736842105,2,9,2,15,18
181,0.7,4.0,3.0,4.0,3.5789473684210527,25.597368421052632,3,14,3,24,32
182,0.6842105263157895,4.0,3.0,4.0,3.5789473684210527,26.402631578947368,3,13,3,5,6
183,0.7763157894736842,4.0,3.0,4.0,3.5789473684210527,27.21842105263158,7,12,7,3,3
184,0.8763157894736842,4.0,3.0,4.0,3.5789473684210527,28.21842105263158,1,4,1,0,0
185,0.7631578947368421,4.0,3.0,4.0,3.473684210526316,27.307894736842105,3,12,3,30,43
186,0.8131578947368421,4.0,3.0,4.0,3.473684210526316,28.307894736842105,0,0,0,0,0
187,0.7368421052631579,4.0,2.0,4.0,3.263157894736842,27.189473684210526,4,16,4,39,48
188,0.5842105263157895,4.0,2.0,3.0,2.473684210526316,25.039473684210527,4,13,3,45,77
189,0.6157894736842106,4.0,2.0,3.0,2.473684210526316,25.760526315789473,3,9,3,7,7
190,0.6026315789473684,3.0,2.0,3.0,2.3684210526315788,25.41842105263158,4,13,4,22,24
191,0.5605263157894737,3.0,2.0,2.0,2.1052631578947367,23.692105263157895,4,11,3,45,54
192,0.6868421052631579,4.0,3.0,3.0,3.0526315789473686,23.457894736842107,4,16,4,26,28
193,0.6526315789473685,4.0,3.0,3.0,3.0526315789473686,23.73421052631579,5,14,5,13,13
194,0.5973684210526315,4.0,3.0,3.0,3.0526315789473686,24.042105263157893,1,5,1,11,21
195,0.6763157894736842,5.0,3.0500000000000114,4.0,4.052631578947368,24.642105263157895,4,15,4,6,8
196,0.7263157894736842,5.0,3.0500000000000114,4.0,4.052631578947368,25.642105263157895,2,9,2,0,0
197,0.6684210526315789,4.0,3.0500000000000114,4.0,4.0,25.592105263157894,4,14,4,20,22
198,0.6684210526315789,4.0,3.0500000000000114,4.0,4.0,25.607894736842105,2,13,2,17,19
199,0.7631578947368421,4.0,3.0500000000000114,4.0,4.0,26.43421052631579,1,5,1,2,2
