episode,mean_VAoI,avg_tx_ratio,tx_ratio_ema,target_tx_ratio,budget_error,budget_relative_error,budget_error_after_deadzone,mean_action_probability,multiplier_used,multiplier_next,multiplier_at_max,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,common_mode_coefficient,common_mode_loss,probability_budget_coefficient,probability_budget_loss,probability_budget_excess,ppo_policy_gradient_norm,total_actor_gradient_norm,common_mode_gradient_norm,mean_vaoi_advantage,std_vaoi_advantage,max_abs_vaoi_advantage,critic_architecture,critic_input_dim,actor_curvature_enabled,critic_curvature_enabled,curvature_ablation_mode,critic_value_mean,critic_value_std,critic_within_slot_value_std_mean,critic_within_slot_value_std_max,vaoi_advantage_within_slot_std_mean,vaoi_advantage_global_std,critic_return_mean,critic_return_std,critic_explained_variance,bootstrap_value_mean,bootstrap_value_std,mean_budget_advantage,std_budget_advantage,max_abs_budget_advantage,vaoi_policy_gradient_norm,budget_policy_gradient_norm,budget_to_vaoi_gradient_ratio,n_nodes,update_probability,max_node_activity_ratio,node_cap_violation_fraction,curvature_control_messages,actor_architecture_version,use_stage1_reference,alpha_raw,alpha_kappa,effective_alpha,residual_input_dim,residual_input_feature_names,q_base_mean,q_base_std,q_base_min,q_base_max,residual_delta_mean,residual_delta_std,residual_delta_min,residual_delta_max,residual_mean_global,residual_std_global,residual_mean_per_step_abs_mean,residual_mean_per_step_abs_max,residual_positive_fraction,residual_negative_fraction,residual_saturation_fraction,q_final_mean,q_final_std,corr_s_kappa_q_base,residual_architecture,node_input_dim,edge_input_dim,message_dim,aggregation,aggregated_message_dim,decoder_input_dim,directed_edge_count,mpnn_disabled_edge_feature,edge_freshness_feature,version_gap_tau,mean_directed_degree,mean_edge_freshness_feature,mean_neighbor_freshness_gain,mean_neighbor_version_gap_normalized,message_l2_mean,message_l2_std,aggregated_message_l2_mean,aggregated_message_l2_std,attention_temperature,attention_uniform_mix,attention_entropy_mean,attention_effective_degree_mean,attention_max_weight_mean,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std
238,8.362818683609367,0.1035749998362735,0.10461076063785381,0.3,-0.1953892393621462,-0.6512974428305726,-0.6512974428305726,0.10310480743646622,0.0,0.0,False,0.00012950929522048682,4.298031806945801,0.3242379426956177,2.4349787054234184e-05,0.0,0.05,0.004923803731799126,0.8,0.0,0.0,0.0620717816054821,0.055699918419122696,0.006454668939113617,3.051757957450718e-08,0.9999995231628418,7.515398979187012,node_conditioned,25,True,True,False,-88.67811584472656,6.135042190551758,1.6391992568969727,2.4191291332244873,0.9653440713882446,2.0634989738464355,-88.94132232666016,5.520573139190674,0.8602859371655487,-89.93701171875,2.00848388671875,0.0,0.0,0.0,0.0620717816054821,0.0,0.0,100,0.2,0.155,0.0,1016,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10310480743646622,0.04776336997747421,0.0,mpnn,7,4,16,curvature_attention_max,32,40,406400,none,normalized_version_gap_with_gain,,4064.0,0.4696871042251587,0.4696871042251587,0.3668029010295868,,,,,0.5,0.0,,,,0.10310480743646622,0.04776336997747421,0.03472602367401123,0.05269518196582794,0.09159786999225616,0.17398610413074492,0.33844518661499023,0.046604905277490616,0.04776336997747421,0.020356560125947
239,7.98867373816669,0.1017999996803701,0.10320538015911196,0.3,-0.19679461984088803,-0.6559820442702253,-0.6559820442702253,0.10364294797182083,0.0,0.0,False,0.0003266159910708666,3.7651355266571045,0.3263206481933594,0.00013095521717332304,0.0,0.05,0.009145112708210945,0.8,0.0,0.0,0.038667600601911545,0.004522756207734346,0.03630928695201874,-3.051757957450718e-08,0.9999995231628418,8.963838577270508,node_conditioned,25,True,True,False,-87.75066375732422,5.669961452484131,1.6517573595046997,2.3457133769989014,0.9420968890190125,1.9362270832061768,-87.53622436523438,4.607903957366943,0.8234345575769326,-89.9695816040039,1.4702847003936768,0.0,0.0,0.0,0.038667600601911545,0.0,0.0,100,0.2,0.195,0.0,914,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10364294797182083,0.0501817986369133,0.0,mpnn,7,4,16,curvature_attention_max,32,40,365600,none,normalized_version_gap_with_gain,,3656.0,0.4676991105079651,0.4676991105079651,0.3628522753715515,,,,,0.5,0.0,,,,0.10364294797182083,0.0501817986369133,0.03563013672828674,0.05048705041408539,0.09194271266460419,0.1751428872346878,0.34759724140167236,0.04922640696167946,0.0501817986369133,0.024888843297958374
240,7.620799258425832,0.10757499999832362,0.10539019007871779,0.3,-0.19460980992128218,-0.6486993447809625,-0.6486993447809625,0.1095556765794754,0.0,0.0,False,0.0004968410357832909,3.697755813598633,0.3243885636329651,-5.17255648446735e-06,0.0,0.05,0.00748076569288969,0.8,0.0,0.0,0.03395683690905571,0.0810919776558876,0.11464379727840424,1.831054774470431e-08,0.9999995231628418,9.4387788772583,node_conditioned,25,True,True,False,-87.45685577392578,5.507951736450195,1.738354206085205,2.4484293460845947,0.9585111141204834,1.8636752367019653,-86.61495208740234,4.361300468444824,0.817396777237671,-88.79893493652344,1.661058783531189,0.0,0.0,0.0,0.03395683690905571,0.0,0.0,100,0.2,0.17,0.0,1052,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.1095556765794754,0.05102803558111191,0.0,mpnn,7,4,16,curvature_attention_max,32,40,420800,none,normalized_version_gap_with_gain,,4208.0,0.49936145544052124,0.49936145544052124,0.38496482372283936,,,,,0.5,0.0,,,,0.1095556765794754,0.05102803558111191,0.035711705684661865,0.054494735598564145,0.09806309640407562,0.1896218717098236,0.2984422743320465,0.05016591027379036,0.05102803558111191,0.0242692269384861
241,7.928785847574472,0.1052749997517094,0.1053325949152136,0.3,-0.1946674050847864,-0.6488913286529103,-0.6488913286529103,0.10690588504076004,0.0,0.0,False,0.00034113897709175944,3.3241913318634033,0.31887978315353394,2.608517388580367e-05,0.0,0.05,0.0040589249692857265,0.8,0.0,0.0,0.03731386736035347,0.007440837565809488,0.03348558023571968,0.0,0.9999994039535522,9.19693374633789,node_conditioned,25,True,True,False,-87.5093994140625,5.614419460296631,1.671061396598816,2.1937742233276367,0.9478237628936768,1.8487772941589355,-87.13341522216797,4.52340841293335,0.8329534245930912,-87.470947265625,1.4066839218139648,0.0,0.0,0.0,0.03731386736035347,0.0,0.0,100,0.2,0.18,0.0,984,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10690588504076004,0.05143957957625389,0.0,mpnn,7,4,16,curvature_attention_max,32,40,393600,none,normalized_version_gap_with_gain,,3936.0,0.48540714383125305,0.48540714383125305,0.37334880232810974,,,,,0.5,0.0,,,,0.10690588504076004,0.05143957957625389,0.035755544900894165,0.05324874818325043,0.09417103230953217,0.18155339956283567,0.34443947672843933,0.05042710155248642,0.05143957957625389,0.023883191868662834
242,8.140987133048474,0.10422499988228083,0.10477879739874721,0.3,-0.19522120260125278,-0.650737320312932,-0.650737320312932,0.10298430174589157,0.0,0.0,False,6.0686186770908535e-05,5.034025192260742,0.3265639841556549,1.4613679013564251e-05,0.0,0.05,0.005066262558102608,0.8,0.0,0.0,0.05795849859714508,0.0631658211350441,0.005452935583889484,6.103515470812226e-09,0.9999995231628418,7.050251007080078,node_conditioned,25,True,True,False,-87.33645629882812,5.9645609855651855,1.6266146898269653,2.658259630203247,0.9296025037765503,2.2229650020599365,-87.44037628173828,5.368936061859131,0.8285692256807661,-89.01172637939453,1.8898171186447144,0.0,0.0,0.0,0.05795849859714508,0.0,0.0,100,0.2,0.17,0.0,1014,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10298430174589157,0.04981173574924469,0.0,mpnn,7,4,16,curvature_attention_max,32,40,405600,none,normalized_version_gap_with_gain,,4056.0,0.49105656147003174,0.49105656147003174,0.3739662766456604,,,,,0.5,0.0,,,,0.10298430174589157,0.04981173574924469,0.03421160578727722,0.050535911321640016,0.09026795625686646,0.17590715289115907,0.3431023955345154,0.0489095002412796,0.04981173574924469,0.021229330450296402
243,8.386614119149744,0.10259999977890402,0.10368939858882562,0.3,-0.19631060141117437,-0.654368649558293,-0.654368649558293,0.10326103866100311,0.0,0.0,False,0.00016293255612254143,3.097342014312744,0.33014145493507385,0.0002546022878959775,0.0,0.05,0.0094395587220788,0.8,0.0,0.0,0.058429088443517685,0.035665031522512436,0.022815372794866562,-6.103515914901436e-08,0.9999994039535522,9.704962730407715,node_conditioned,25,True,True,False,-87.2293472290039,5.7566423416137695,1.6008700132369995,2.233807325363159,0.8947985172271729,1.6852167844772339,-87.73210906982422,4.8109354972839355,0.8772977601620834,-88.23466491699219,1.4951016902923584,0.0,0.0,0.0,0.058429088443517685,0.0,0.0,100,0.2,0.155,0.0,908,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10326103866100311,0.049404922872781754,0.0,mpnn,7,4,16,curvature_attention_max,32,40,363200,none,normalized_version_gap_with_gain,,3632.0,0.4688551723957062,0.4688551723957062,0.3622928261756897,,,,,0.5,0.0,,,,0.10326103866100311,0.049404922872781754,0.0351107120513916,0.05113579295575618,0.09056702256202698,0.1771877437829971,0.29973024129867554,0.0484706312417984,0.049404922872781754,0.022093867883086205
244,7.883681309521198,0.10632499986328185,0.10500719922605373,0.3,-0.19499280077394626,-0.6499759809139549,-0.6499759809139549,0.10772683471441269,0.0,0.0,False,0.0006639565108343959,3.1608870029449463,0.329412043094635,4.814649400941562e-06,0.0,0.05,0.01385469175875187,0.8,0.0,0.0,0.058651991188526154,0.036263126879930496,0.09436610341072083,-1.831054774470431e-08,0.9999995231628418,9.170205116271973,node_conditioned,25,True,True,False,-86.3481216430664,5.5677690505981445,1.5938235521316528,2.1630988121032715,0.9218049049377441,1.7719874382019043,-86.16024780273438,4.454771995544434,0.8417767177705116,-88.17860412597656,1.6417468786239624,0.0,0.0,0.0,0.058651991188526154,0.0,0.0,100,0.2,0.18,0.0,966,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10772683471441269,0.05141677334904671,0.0,mpnn,7,4,16,curvature_attention_max,32,40,386400,none,normalized_version_gap_with_gain,,3864.0,0.4854370355606079,0.4854370355606079,0.36797162890434265,,,,,0.5,0.0,,,,0.10772683471441269,0.05141677334904671,0.03527951240539551,0.0527446061372757,0.09552238881587982,0.18113497197628023,0.34470540285110474,0.05055105313658714,0.05141677334904671,0.024870658293366432
245,7.939057575762272,0.10732499984558672,0.10616609953582022,0.3,-0.19383390046417975,-0.6461129800101666,-0.6461129800101666,0.10739416629076004,0.0,0.0,False,0.0003980172623414546,4.903737545013428,0.31932950019836426,7.95964224380441e-05,0.0,0.05,0.004996966570615768,0.8,0.0,0.0,0.038972582668066025,0.04228971526026726,0.08108487725257874,0.0,0.9999995231628418,7.261775970458984,node_conditioned,25,True,True,False,-86.53709411621094,5.689180850982666,1.7367563247680664,2.5914409160614014,0.9799088835716248,2.223435163497925,-86.38549041748047,4.746280193328857,0.7805466379123459,-87.98663330078125,2.000744104385376,0.0,0.0,0.0,0.038972582668066025,0.0,0.0,100,0.2,0.1875,0.0,998,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10739416629076004,0.05206223949790001,0.0,mpnn,7,4,16,curvature_attention_max,32,40,399200,none,normalized_version_gap_with_gain,,3992.0,0.47879934310913086,0.47879934310913086,0.3708292245864868,,,,,0.5,0.0,,,,0.10739416629076004,0.05206223949790001,0.035689353942871094,0.05190258026123047,0.09511512517929077,0.17930166721343993,0.3467991054058075,0.05125946179032326,0.05206223949790001,0.02690337598323822
246,7.936756545715034,0.10175000011455268,0.10395804982518644,0.3,-0.19604195017481355,-0.6534731454669404,-0.6534731454669404,0.10163433849811554,0.0,0.0,False,0.0003783646388910711,3.733959436416626,0.3066382110118866,8.20023997221142e-05,0.0,0.05,0.005117096938192844,0.8,0.0,0.0,0.028245817869901657,0.0362059585750103,0.06330651789903641,0.0,0.9999995827674866,8.668013572692871,node_conditioned,25,True,True,False,-86.19747161865234,5.409604549407959,1.5532585382461548,2.364807367324829,0.9037679433822632,1.9437439441680908,-86.01021575927734,4.515371799468994,0.8146933343846657,-86.14628601074219,1.5463931560516357,0.0,0.0,0.0,0.028245817869901657,0.0,0.0,100,0.2,0.18,0.0,1074,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10163433849811554,0.04973859712481499,0.0,mpnn,7,4,16,curvature_attention_max,32,40,429600,none,normalized_version_gap_with_gain,,4296.0,0.500656247138977,0.500656247138977,0.38242271542549133,,,,,0.5,0.0,,,,0.10163433849811554,0.04973859712481499,0.034094274044036865,0.0495536208152771,0.08820374310016632,0.174748295545578,0.34252485632896423,0.04879232496023178,0.04973859712481499,0.023062467575073242
247,7.399161839932203,0.09925000006332993,0.10160402494425819,0.3,-0.1983959750557418,-0.6613198948084762,-0.6613198948084762,0.09773896634578705,0.0,0.0,False,8.612262172391638e-05,4.120464324951172,0.31154194474220276,1.1794284091593e-06,0.0,0.05,0.003964639734476805,0.8,0.0,0.0,0.05663404241204262,0.0728701502084732,0.016390642151236534,-6.103515470812226e-09,0.9999995231628418,8.967873573303223,node_conditioned,25,True,True,False,-85.01840209960938,4.97468376159668,1.5218603610992432,2.0728654861450195,0.9372549653053284,1.980257272720337,-84.13089752197266,3.8257806301116943,0.7320812678275181,-86.43209838867188,1.4108680486679077,0.0,0.0,0.0,0.05663404241204262,0.0,0.0,100,0.2,0.17,0.0,952,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.09773896634578705,0.04807398095726967,0.0,mpnn,7,4,16,curvature_attention_max,32,40,380800,none,normalized_version_gap_with_gain,,3808.0,0.4854167103767395,0.4854167103767395,0.37175366282463074,,,,,0.5,0.0,,,,0.09773896634578705,0.04807398095726967,0.03486442565917969,0.048694962263107294,0.0841810554265976,0.1711584657430649,0.34359434247016907,0.0471004918217659,0.04807398095726967,0.01850631646811962
248,7.530082821957767,0.10397499987855553,0.10278951241140685,0.3,-0.19721048758859314,-0.6573682700497014,-0.6573682700497014,0.10304868221282959,0.0,0.0,False,0.00024593985290266573,4.046676158905029,0.3273979127407074,0.00020508762099780142,0.0,0.05,0.007436863146722317,0.8,0.0,0.0,0.027119452133774757,0.01509049627929926,0.012169131077826023,-3.662109548940862e-08,0.999999463558197,8.075692176818848,node_conditioned,25,True,True,False,-84.95248413085938,5.3197922706604,1.6531084775924683,2.3245272636413574,0.9026318192481995,2.03597354888916,-84.27392578125,4.260091304779053,0.7715946135442578,-84.92469024658203,1.5772124528884888,0.0,0.0,0.0,0.027119452133774757,0.0,0.0,100,0.2,0.1675,0.0,948,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10304868221282959,0.051725685596466064,0.0,mpnn,7,4,16,curvature_attention_max,32,40,379200,none,normalized_version_gap_with_gain,,3792.0,0.49014410376548767,0.49014410376548767,0.37461867928504944,,,,,0.5,0.0,,,,0.10304868221282959,0.051725685596466064,0.034991681575775146,0.05003015100955963,0.08896376192569733,0.1784428149461746,0.34368276596069336,0.050589919090270996,0.051725685596466064,0.02255835197865963
249,7.783359083738178,0.10839999977499247,0.10559475609319965,0.3,-0.19440524390680033,-0.6480174580887526,-0.6480174580887526,0.10437231510877609,0.0,0.0,False,0.0003496492572594434,3.725884437561035,0.3243067264556885,-7.757986895740032e-05,0.0,0.05,0.008429386653006077,0.8,0.0,0.0,0.05157047137618065,0.0045210071839392185,0.049391765147447586,-6.103515470812226e-09,0.9999995231628418,7.9362359046936035,node_conditioned,25,True,True,False,-84.56385803222656,5.597517013549805,1.6185617446899414,2.445263147354126,0.904396653175354,1.905647873878479,-84.56859588623047,4.809496879577637,0.8430049284773414,-88.1642837524414,1.7107237577438354,0.0,0.0,0.0,0.05157047137618065,0.0,0.0,100,0.2,0.1925,0.0,988,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10437231510877609,0.05090158060193062,0.0,mpnn,7,4,16,curvature_attention_max,32,40,395200,none,normalized_version_gap_with_gain,,3952.0,0.4953700304031372,0.4953700304031372,0.3775727152824402,,,,,0.5,0.0,,,,0.10437231510877609,0.05090158060193062,0.03453060984611511,0.05009436905384063,0.09211312234401703,0.178661572933197,0.34317779541015625,0.049935828894376755,0.05090158060193062,0.022722406312823296
250,7.731437617316842,0.11244999969378114,0.1090223778934904,0.3,-0.1909776221065096,-0.6365920524686303,-0.6365920524686303,0.11429385840892792,0.0,0.0,False,0.0004224996082484722,3.0349245071411133,0.3288532495498657,0.0001714800309855491,0.0,0.05,0.0059000039473176,0.8,0.0,0.0,0.02756081521511078,0.1016739010810852,0.128941610455513,4.2724607851596375e-08,0.9999994039535522,8.492876052856445,node_conditioned,25,True,True,False,-84.15139770507812,5.353484153747559,1.5798057317733765,2.361417770385742,0.9169291853904724,1.7495445013046265,-84.08464050292969,4.47137975692749,0.8469029301255125,-87.18293762207031,1.4222996234893799,0.0,0.0,0.0,0.02756081521511078,0.0,0.0,100,0.2,0.21,0.0,1074,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.11429385840892792,0.05474019795656204,0.0,mpnn,7,4,16,curvature_attention_max,32,40,429600,none,normalized_version_gap_with_gain,,4296.0,0.49214234948158264,0.49214234948158264,0.3851839601993561,,,,,0.5,0.0,,,,0.11429385840892792,0.05474019795656204,0.03519830107688904,0.053644226118922236,0.10207509994506836,0.19369383454322814,0.351240336894989,0.0539492592215538,0.05474019795656204,0.02951943129301071
251,10.122523738127201,0.09489999989978969,0.10196118889664005,0.3,-0.19803881110335994,-0.6601293483402215,-0.6601293483402215,0.09324168413877487,0.0,0.0,False,0.00018330311286263168,10.809748649597168,0.29927676916122437,-3.755614216061076e-06,0.0,0.05,0.003942917566746473,0.8,0.0,0.0,0.053836721926927567,0.07773725688457489,0.0241265706717968,0.0,0.9999992847442627,7.428001880645752,node_conditioned,25,True,True,False,-86.87931823730469,6.493205547332764,1.6413992643356323,2.2466578483581543,0.8480340838432312,1.5499539375305176,-90.48822784423828,6.518669605255127,0.9434647099560038,-89.37759399414062,1.7415661811828613,0.0,0.0,0.0,0.053836721926927567,0.0,0.0,100,0.2,0.18,0.0,938,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.09324168413877487,0.044806189835071564,0.0,mpnn,7,4,16,curvature_attention_max,32,40,375200,none,normalized_version_gap_with_gain,,3752.0,0.4192720651626587,0.4192720651626587,0.3293723464012146,,,,,0.5,0.0,,,,0.09324168413877487,0.044806189835071564,0.034421175718307495,0.04864805042743683,0.0805753692984581,0.15646794438362122,0.3374478220939636,0.04374171793460846,0.044806189835071564,0.021297210827469826
252,7.911105557121337,0.09984999998472631,0.10090559444068317,0.3,-0.19909440555931682,-0.6636479964094563,-0.6636479964094563,0.10137178003787994,0.0,0.0,False,0.00034258700907230377,4.253964900970459,0.3229473829269409,0.000185056371265091,0.0,0.05,0.010412530973553658,0.8,0.0,0.0,0.04287104681134224,0.01001262478530407,0.03335209935903549,9.155273872352154e-09,0.9999995231628418,9.220731735229492,node_conditioned,25,True,True,False,-85.22491455078125,5.314906120300293,1.578006386756897,2.4569056034088135,0.9091747999191284,1.7645083665847778,-85.2451171875,4.37066125869751,0.8370129268009833,-87.55329895019531,1.584535002708435,0.0,0.0,0.0,0.04287104681134224,0.0,0.0,100,0.2,0.1875,0.0,1000,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10137178003787994,0.05101050063967705,0.0,mpnn,7,4,16,curvature_attention_max,32,40,400000,none,normalized_version_gap_with_gain,,4000.0,0.47736290097236633,0.47736290097236633,0.37119531631469727,,,,,0.5,0.0,,,,0.10137178003787994,0.05101050063967705,0.03469696640968323,0.04908528327941895,0.08815056085586548,0.1745325744152069,0.34659677743911743,0.05008239671587944,0.05101050063967705,0.02502053789794445
