slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement
173,0.9973684210526316,4.0,3.0,3.0,3.1578947368421053,32.92631578947368,1,6,1,14,19
174,0.9973684210526316,4.0,3.0,3.0,3.1578947368421053,33.92631578947368,1,4,1,0,0
175,0.9973684210526316,4.0,3.0,3.0,3.1052631578947367,34.22631578947368,1,2,1,11,19
176,1.144736842105263,4.0,3.0,3.0,3.1052631578947367,35.194736842105264,1,5,1,1,1
177,1.0157894736842106,4.0,3.0,3.0,3.1052631578947367,34.37894736842105,3,10,3,27,49
178,1.0657894736842106,4.0,3.0,3.0,3.1052631578947367,35.37894736842105,0,0,0,0,0
179,1.068421052631579,4.0,3.0,3.2099999999999795,3.210526315789474,34.776315789473685,3,10,3,21,37
180,0.9210526315789473,3.0,3.0,3.0,3.0,32.357894736842105,3,12,3,33,56
181,0.9131578947368421,3.0,3.0,3.0,3.0,33.205263157894734,3,12,3,2,3
182,0.9131578947368421,3.0,3.0,3.0,3.0,34.205263157894734,0,0,0,0,0
183,0.9868421052631579,3.0,3.0,3.0,3.0,34.78421052631579,1,5,1,5,10
184,0.9973684210526316,4.0,3.0,4.0,3.3157894736842106,33.886842105263156,4,12,4,20,34
185,0.9210526315789473,4.0,3.0,3.2099999999999795,3.210526315789474,33.86578947368421,2,7,2,14,29
186,0.7342105263157894,3.0,2.0,2.0,2.1578947368421053,30.88157894736842,5,14,5,48,90
187,0.7026315789473684,3.0,2.0,2.0,2.1052631578947367,29.513157894736842,2,11,2,22,31
188,0.7078947368421052,3.0,2.0,3.0,2.6315789473684212,29.563157894736843,2,13,2,13,17
189,0.7578947368421053,3.0,3.0,3.0,3.0,30.563157894736843,0,0,0,0,0
190,0.6605263157894737,3.0,2.0,3.0,2.736842105263158,28.318421052631578,4,14,4,38,56
191,0.7605263157894737,3.0,2.0,3.0,2.736842105263158,29.318421052631578,1,4,1,0,0
192,0.9,4.0,3.0,4.0,3.4210526315789473,29.32894736842105,2,14,2,15,23
193,0.8710526315789474,4.0,3.0,4.0,3.4210526315789473,29.592105263157894,2,9,2,9,11
194,0.8210526315789474,4.0,3.0,4.0,3.4210526315789473,30.060526315789474,1,5,1,7,19
195,0.8947368421052632,5.0,3.0,5.0,3.8421052631578947,30.75526315789474,2,9,2,7,10
196,0.9131578947368421,5.0,3.0,5.0,3.8421052631578947,30.88157894736842,3,10,3,10,12
197,0.8736842105263158,5.0,3.0,5.0,3.526315789473684,31.21842105263158,2,11,2,9,15
198,0.9,5.0,3.0,5.0,3.526315789473684,31.871052631578948,4,10,4,3,9
199,1.0,5.0,3.0,5.0,3.526315789473684,32.87105263157895,1,5,1,0,0
