actual_tx_ratio,alpha,base_tx_ratio,calibrated_intercept,candidate_id,dynamic_repeat_index,evaluated_on_full,evaluation_phase,mean_VAoI,mean_tail_VAoI,phase,phase_slots,search_probability_mean,topology_index
0.10024,1.2,0.1,-2.717864990234375,20,1,True,full,6.128071515151512,16.251878787878805,coarse,500,0.10144802764007724,7
0.09880000000000001,1.2,0.1,-2.717864990234375,20,0,True,full,6.1852995959596,16.796141414141417,coarse,500,0.10061923258685736,8
0.09632,1.2,0.1,-2.717864990234375,20,1,True,full,6.090461414141414,16.4441696969697,coarse,500,0.10061923258685736,8
0.10142,1.2,0.1,-2.717864990234375,20,0,True,full,6.0635361616161605,16.61039595959598,coarse,500,0.1018418682335183,9
0.09998,1.2,0.1,-2.717864990234375,20,1,True,full,6.32046343434343,17.372282828282813,coarse,500,0.1018418682335183,9
0.09964,1.2,0.1,-2.717864990234375,20,0,True,full,6.207073535353544,16.527612121212115,coarse,500,0.09883697571821523,10
0.1,1.2,0.1,-2.717864990234375,20,1,True,full,5.919806666666664,15.849014141414136,coarse,500,0.09883697571821523,10
0.10456,1.2,0.1,-2.717864990234375,20,0,True,full,6.008197979797984,15.664153535353513,coarse,500,0.10305261736709584,11
0.10412,1.2,0.1,-2.717864990234375,20,1,True,full,5.833869898989893,15.229284848484852,coarse,500,0.10305261736709584,11
0.10002000000000001,1.2,0.1,-2.717864990234375,20,0,True,full,6.213948282828283,16.3704404040404,coarse,500,0.10061072808596397,12
0.09814,1.2,0.1,-2.717864990234375,20,1,True,full,6.200288282828289,17.025365656565665,coarse,500,0.10061072808596397,12
0.09958,1.2,0.1,-2.717864990234375,20,0,True,full,6.142528686868684,16.2584808080808,coarse,500,0.09982372383804758,13
0.1002,1.2,0.1,-2.717864990234375,20,1,True,full,6.048949494949501,16.397535353535343,coarse,500,0.09982372383804758,13
0.09960000000000001,1.2,0.1,-2.717864990234375,20,0,True,full,5.680176161616158,15.750949494949495,coarse,500,0.10129483465312099,14
0.10424,1.2,0.1,-2.717864990234375,20,1,True,full,5.432390303030304,14.893115151515163,coarse,500,0.10129483465312099,14
0.09571999999999999,1.2,0.1,-2.717864990234375,20,0,True,full,5.965925858585859,17.210173737373715,coarse,500,0.09627144578188489,15
0.09538,1.2,0.1,-2.717864990234375,20,1,True,full,5.940092323232323,17.38914747474747,coarse,500,0.09627144578188489,15
0.09484,1.2,0.1,-2.717864990234375,20,0,True,full,5.98126202020202,15.534153535353546,coarse,500,0.09366973660963193,16
0.09237999999999999,1.2,0.1,-2.717864990234375,20,1,True,full,5.925503434343433,15.376000000000005,coarse,500,0.09366973660963193,16
0.1005,1.2,0.1,-2.717864990234375,20,0,True,full,5.944329292929292,16.126165656565657,coarse,500,0.10315092913406618,17
